day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
0;11400;GOLD;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;0.0
0;11400;SILVER;2029;24;;;;;2033;24;;;;;2031.0;0.0
0;11400;BRONZE;1981;24;;;;;1984;24;;;;;1982.5;0.0
0;11500;SILVER;2030;7;2029;29;;;2033;29;;;;;2031.5;0.0
0;11500;BRONZE;1981;7;1980;29;;;1983;1;1984;28;;;1982.0;0.0
0;11500;GOLD;9998;1;9996;1;9995;28;10004;1;10005;28;;;10001.0;0.0
0;11600;SILVER;2029;26;;;;;2031;6;2033;26;;;2030.0;0.0
0;11600;BRONZE;1981;26;;;;;1983;6;1985;26;;;1982.0;0.0
0;11600;GOLD;9995;26;;;;;10005;26;;;;;10000.0;0.0
0;11700;BRONZE;1981;22;;;;;1984;22;;;;;1982.5;0.0
0;11700;GOLD;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
0;11700;SILVER;2029;22;;;;;2033;22;;;;;2031.0;0.0
0;11800;GOLD;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;11800;SILVER;2029;21;;;;;2033;21;;;;;2031.0;0.0
0;11800;BRONZE;1979;21;;;;;1982;21;;;;;1980.5;0.0
0;11900;SILVER;2029;25;;;;;2033;25;;;;;2031.0;0.0
0;11900;BRONZE;1978;25;;;;;1981;25;;;;;1979.5;0.0
0;11900;GOLD;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;12000;SILVER;2030;25;;;;;2033;25;;;;;2031.5;0.0
0;12000;BRONZE;1978;25;;;;;1982;25;;;;;1980.0;0.0
0;12000;GOLD;9995;25;;;;;10005;25;;;;;10000.0;0.0
0;12100;BRONZE;1979;22;;;;;1982;22;;;;;1980.5;0.0
0;12100;GOLD;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;0.0
0;12100;SILVER;2030;2;2029;20;;;2033;22;;;;;2031.5;0.0
0;12200;GOLD;9998;10;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
0;12200;SILVER;2029;28;;;;;2033;28;;;;;2031.0;0.0
0;12200;BRONZE;1978;28;;;;;1981;28;;;;;1979.5;0.0
0;12300;SILVER;2030;28;;;;;2031;6;2033;24;;;2030.5;0.0
0;12300;BRONZE;1977;28;;;;;1978;6;1980;24;;;1977.5;0.0
0;12300;GOLD;9996;1;9995;23;;;10000;5;10004;1;10005;23;9998.0;0.0
0;12400;SILVER;2030;30;;;;;2033;30;;;;;2031.5;0.0
0;12400;BRONZE;1976;30;;;;;1979;30;;;;;1977.5;0.0
0;12400;GOLD;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;12500;BRONZE;1975;31;;;;;1977;8;1978;31;;;1976.0;0.0
0;12500;GOLD;10002;5;9996;2;9995;29;10004;2;10005;29;;;10003.0;0.0
0;12500;SILVER;2030;31;;;;;2032;8;2033;31;;;2031.0;0.0
0;12600;GOLD;9998;5;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
0;12600;SILVER;2030;31;;;;;2033;31;;;;;2031.5;0.0
0;12600;BRONZE;1974;1;1973;30;;;1977;31;;;;;1975.5;0.0
0;12700;SILVER;2030;31;;;;;2033;31;;;;;2031.5;0.0
0;12700;GOLD;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
0;12700;BRONZE;1972;31;;;;;1975;2;1976;29;;;1973.5;0.0
0;12800;SILVER;2030;31;;;;;2032;3;2033;31;;;2031.0;0.0
0;12800;BRONZE;1974;1;1973;30;;;1975;3;1977;31;;;1974.5;0.0
0;12800;GOLD;9996;1;9995;30;;;10002;3;10004;1;10005;30;9999.0;0.0
0;12900;GOLD;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;12900;BRONZE;1971;24;;;;;1973;4;1974;24;;;1972.0;0.0
0;12900;SILVER;2030;24;;;;;2032;4;2033;24;;;2031.0;0.0
0;13000;GOLD;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;13000;BRONZE;1972;27;;;;;1975;27;;;;;1973.5;0.0
0;13000;SILVER;2029;27;;;;;2033;27;;;;;2031.0;0.0
0;13100;SILVER;2031;2;2030;7;2029;30;2032;2;2033;28;;;2031.5;0.0
0;13100;GOLD;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
0;13100;BRONZE;1975;2;1974;37;;;1977;30;;;;;1976.0;0.0
0;13200;BRONZE;1973;28;;;;;1975;3;1977;28;;;1974.0;0.0
0;13200;SILVER;2030;28;;;;;2032;3;2033;28;;;2031.0;0.0
0;13200;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;13300;GOLD;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
0;13300;BRONZE;1972;28;;;;;1974;6;1976;28;;;1973.0;0.0
0;13300;SILVER;2030;28;;;;;2032;6;2033;28;;;2031.0;0.0
0;13400;GOLD;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
0;13400;BRONZE;1974;8;1973;26;;;1977;26;;;;;1975.5;0.0
0;13400;SILVER;2030;34;;;;;2033;26;;;;;2031.5;0.0
0;13500;SILVER;2030;35;;;;;2033;30;;;;;2031.5;0.0
0;13500;GOLD;9996;1;9995;29;;;10002;9;10004;1;10005;29;9999.0;0.0
0;13500;BRONZE;1975;5;1974;30;;;1978;30;;;;;1976.5;0.0
0;13600;BRONZE;1976;5;1974;25;;;1977;25;;;;;1976.5;0.0
0;13600;SILVER;2032;5;2030;25;;;2033;25;;;;;2032.5;0.0
0;13600;GOLD;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;13700;GOLD;10000;2;9996;2;9995;28;10002;7;10004;2;10005;28;10001.0;0.0
0;13700;BRONZE;1975;3;1974;30;;;1977;30;;;;;1976.0;0.0
0;13700;SILVER;2031;3;2030;30;;;2034;30;;;;;2032.5;0.0
0;13800;GOLD;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
0;13800;BRONZE;1974;25;;;;;1977;25;;;;;1975.5;0.0
0;13800;SILVER;2030;25;;;;;2034;25;;;;;2032.0;0.0
0;13900;SILVER;2030;20;;;;;2034;20;;;;;2032.0;0.0
0;13900;GOLD;9995;20;;;;;10002;2;10005;20;;;9998.5;0.0
0;13900;BRONZE;1973;20;;;;;1977;20;;;;;1975.0;0.0
0;14000;BRONZE;1976;1;1974;27;;;1978;27;;;;;1977.0;0.0
0;14000;SILVER;2033;1;2030;27;;;2034;27;;;;;2033.5;0.0
0;14000;GOLD;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
0;14100;GOLD;10000;3;9996;2;9995;22;10004;2;10005;22;;;10002.0;0.0
0;14100;BRONZE;1977;3;1976;24;;;1979;24;;;;;1978.0;0.0
0;14100;SILVER;2032;3;2030;24;;;2034;24;;;;;2033.0;0.0
0;14200;GOLD;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;14200;BRONZE;1976;24;;;;;1979;24;;;;;1977.5;0.0
0;14200;SILVER;2030;24;;;;;2034;24;;;;;2032.0;0.0
0;14300;SILVER;2030;30;;;;;2031;1;2034;30;;;2030.5;0.0
0;14300;GOLD;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
0;14300;BRONZE;1974;29;;;;;1977;2;1978;28;;;1975.5;0.0
0;14400;BRONZE;1976;23;;;;;1978;4;1979;1;1980;22;1977.0;0.0
0;14400;SILVER;2030;23;;;;;2032;4;2034;23;;;2031.0;0.0
0;14400;GOLD;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
0;14500;GOLD;9996;1;9995;22;;;10000;2;10004;1;10005;22;9998.0;0.0
0;14500;BRONZE;1976;22;;;;;1977;2;1978;1;1979;23;1976.5;0.0
0;14500;SILVER;2030;22;;;;;2031;2;2032;1;2034;23;2030.5;0.0
0;14600;GOLD;9995;21;;;;;10002;3;10005;21;;;9998.5;0.0
0;14600;BRONZE;1976;21;;;;;1980;21;;;;;1978.0;0.0
0;14600;SILVER;2030;21;;;;;2034;21;;;;;2032.0;0.0
0;14700;SILVER;2030;26;;;;;2034;26;;;;;2032.0;0.0
0;14700;GOLD;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
0;14700;BRONZE;1976;26;;;;;1979;26;;;;;1977.5;0.0
0;14800;BRONZE;1977;22;;;;;1979;5;1980;23;;;1978.0;0.0
0;14800;SILVER;2030;22;;;;;2032;5;2034;23;;;2031.0;0.0
0;14800;GOLD;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;14900;GOLD;9996;2;9995;28;;;10002;8;10004;2;10005;28;9999.0;0.0
0;14900;BRONZE;1976;30;;;;;1980;30;;;;;1978.0;0.0
0;14900;SILVER;2030;30;;;;;2034;30;;;;;2032.0;0.0
0;15000;GOLD;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;0.0
0;15000;BRONZE;1977;22;;;;;1980;23;;;;;1978.5;0.0
0;15000;SILVER;2030;22;;;;;2034;23;;;;;2032.0;0.0
0;15100;SILVER;2033;1;2030;26;;;2034;26;;;;;2033.5;0.0
0;15100;GOLD;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
0;15100;BRONZE;1979;1;1977;26;;;1981;26;;;;;1980.0;0.0
0;15200;BRONZE;1977;3;1976;23;;;1978;4;1980;25;;;1977.5;0.0
0;15200;SILVER;2030;25;;;;;2031;3;2034;25;;;2030.5;0.0
0;15200;GOLD;9998;3;9996;2;9995;23;10000;4;10004;2;10005;23;9999.0;0.0
0;15300;GOLD;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
0;15300;BRONZE;1976;6;1975;22;;;1979;24;;;;;1977.5;0.0
0;15300;SILVER;2031;4;2030;24;;;2034;24;;;;;2032.5;0.0
0;15400;GOLD;9996;2;9995;24;;;10002;4;10004;2;10005;24;9999.0;0.0
0;15400;BRONZE;1972;26;;;;;1974;3;1975;2;1976;24;1973.0;0.0
0;15400;SILVER;2030;26;;;;;2032;3;2034;26;;;2031.0;0.0
0;15500;SILVER;2030;20;;;;;2032;5;2033;20;;;2031.0;0.0
0;15500;GOLD;9998;5;9995;20;;;10005;20;;;;;10001.5;0.0
0;15500;BRONZE;1972;20;;;;;1974;5;1976;20;;;1973.0;0.0
0;15600;BRONZE;1973;8;1972;24;;;1976;24;;;;;1974.5;0.0
0;15600;SILVER;2031;8;2030;24;;;2033;1;2034;23;;;2032.0;0.0
0;15600;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;15700;GOLD;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;15700;BRONZE;1972;22;;;;;1975;22;;;;;1973.5;0.0
0;15700;SILVER;2030;22;;;;;2033;22;;;;;2031.5;0.0
0;15800;GOLD;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
0;15800;BRONZE;1973;2;1972;24;;;1974;3;1976;26;;;1973.5;0.0
0;15800;SILVER;2030;26;;;;;2032;3;2033;26;;;2031.0;0.0
0;15900;SILVER;2030;27;;;;;2033;27;;;;;2031.5;0.0
0;15900;GOLD;9998;10;9995;27;;;10005;27;;;;;10001.5;0.0
0;15900;BRONZE;1970;27;;;;;1974;27;;;;;1972.0;0.0
0;16000;BRONZE;1968;35;;;;;1971;27;;;;;1969.5;0.0
0;16000;SILVER;2030;35;;;;;2033;27;;;;;2031.5;0.0
0;16000;GOLD;9996;2;9995;25;;;10002;7;10004;2;10005;25;9999.0;0.0
0;16100;GOLD;9998;4;9995;29;;;10005;29;;;;;10001.5;0.0
0;16100;BRONZE;1969;29;;;;;1973;29;;;;;1971.0;0.0
0;16100;SILVER;2030;29;;;;;2033;29;;;;;2031.5;0.0
0;16200;GOLD;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;16200;BRONZE;1970;1;1968;21;;;1971;21;;;;;1970.5;0.0
0;16200;SILVER;2032;1;2030;21;;;2033;21;;;;;2032.5;0.0
0;16300;SILVER;2030;31;;;;;2032;2;2033;31;;;2031.0;0.0
0;16300;GOLD;9996;2;9995;29;;;10002;2;10004;2;10005;29;9999.0;0.0
0;16300;BRONZE;1967;31;;;;;1969;2;1970;31;;;1968.0;0.0
0;16400;BRONZE;1969;24;;;;;1970;4;1973;24;;;1969.5;0.0
0;16400;SILVER;2030;20;;;;;2033;24;;;;;2031.5;0.0
0;16400;GOLD;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;0.0
0;16500;GOLD;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
0;16500;BRONZE;1968;27;;;;;1970;6;1971;27;;;1969.0;0.0
0;16500;SILVER;2030;27;;;;;2032;6;2033;27;;;2031.0;0.0
0;16600;GOLD;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;16600;BRONZE;1968;25;;;;;1971;25;;;;;1969.5;0.0
0;16600;SILVER;2030;25;;;;;2033;25;;;;;2031.5;0.0
0;16700;SILVER;2030;23;;;;;2033;24;;;;;2031.5;0.0
0;16700;GOLD;10002;3;9996;1;9995;23;10004;1;10005;23;;;10003.0;0.0
0;16700;BRONZE;1966;23;;;;;1970;24;;;;;1968.0;0.0
0;16800;BRONZE;1965;32;;;;;1968;2;1969;30;;;1966.5;0.0
0;16800;SILVER;2030;32;;;;;2033;32;;;;;2031.5;0.0
0;16800;GOLD;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;0.0
0;16900;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;16900;BRONZE;1966;30;;;;;1969;24;;;;;1967.5;0.0
0;16900;SILVER;2030;30;;;;;2033;24;;;;;2031.5;0.0
0;17000;GOLD;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;17000;BRONZE;1965;23;;;;;1969;23;;;;;1967.0;0.0
0;17000;SILVER;2030;23;;;;;2033;23;;;;;2031.5;0.0
0;17100;SILVER;2030;30;;;;;2033;31;;;;;2031.5;0.0
0;17100;GOLD;9998;6;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
0;17100;BRONZE;1964;30;;;;;1968;31;;;;;1966.0;0.0
0;17200;GOLD;9998;6;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
0;17200;BRONZE;1961;26;;;;;1964;26;;;;;1962.5;0.0
0;17200;SILVER;2030;26;;;;;2033;26;;;;;2031.5;0.0
0;17300;BRONZE;1963;28;;;;;1965;2;1966;28;;;1964.0;0.0
0;17300;SILVER;2030;28;;;;;2032;2;2033;28;;;2031.0;0.0
0;17300;GOLD;9995;28;;;;;9998;1;10002;3;10005;28;9996.5;0.0
0;17400;GOLD;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
0;17400;BRONZE;1964;4;1963;25;;;1966;1;1967;24;;;1965.0;0.0
0;17400;SILVER;2030;29;;;;;2033;25;;;;;2031.5;0.0
0;17500;BRONZE;1961;24;;;;;1964;24;;;;;1962.5;0.0
0;17500;SILVER;2030;24;;;;;2033;24;;;;;2031.5;0.0
0;17500;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;17600;GOLD;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;17600;SILVER;2030;27;;;;;2033;27;;;;;2031.5;0.0
0;17600;BRONZE;1962;27;;;;;1966;27;;;;;1964.0;0.0
0;17700;BRONZE;1962;24;;;;;1965;24;;;;;1963.5;0.0
0;17700;SILVER;2030;24;;;;;2033;24;;;;;2031.5;0.0
0;17700;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;17800;BRONZE;1963;23;;;;;1967;23;;;;;1965.0;0.0
0;17800;GOLD;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;17800;SILVER;2030;23;;;;;2033;23;;;;;2031.5;0.0
0;17900;BRONZE;1962;30;;;;;1965;30;;;;;1963.5;0.0
0;17900;SILVER;2030;30;;;;;2033;30;;;;;2031.5;0.0
0;17900;GOLD;9998;8;9996;1;9995;29;10004;1;10005;29;;;10001.0;0.0
0;18000;GOLD;9998;7;9996;2;9995;26;10004;2;10005;26;;;10001.0;0.0
0;18000;SILVER;2032;5;2030;28;;;2033;28;;;;;2032.5;0.0
0;18000;BRONZE;1965;5;1963;28;;;1966;28;;;;;1965.5;0.0
0;18100;BRONZE;1964;21;;;;;1968;21;;;;;1966.0;0.0
0;18100;SILVER;2030;21;;;;;2033;21;;;;;2031.5;0.0
0;18100;GOLD;9995;21;;;;;10005;21;;;;;10000.0;0.0
0;18200;BRONZE;1967;1;1966;1;1965;24;1968;1;1969;23;;;1967.5;0.0
0;18200;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;18200;SILVER;2032;1;2030;2;2029;23;2033;24;;;;;2032.5;0.0
0;18300;BRONZE;1966;31;;;;;1969;29;;;;;1967.5;0.0
0;18300;SILVER;2030;2;2029;29;;;2033;29;;;;;2031.5;0.0
0;18300;GOLD;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
0;18400;GOLD;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;18400;SILVER;2029;30;;;;;2031;3;2033;30;;;2030.0;0.0
0;18400;BRONZE;1966;30;;;;;1968;3;1969;30;;;1967.0;0.0
0;18500;BRONZE;1966;32;;;;;1969;32;;;;;1967.5;0.0
0;18500;SILVER;2029;32;;;;;2033;32;;;;;2031.0;0.0
0;18500;GOLD;9998;3;9996;2;9995;30;10004;2;10005;30;;;10001.0;0.0
0;18600;BRONZE;1966;31;;;;;1968;7;1969;31;;;1967.0;0.0
0;18600;GOLD;9996;1;9995;30;;;10002;9;10004;1;10005;30;9999.0;0.0
0;18600;SILVER;2029;31;;;;;2031;7;2033;31;;;2030.0;0.0
0;18700;BRONZE;1964;27;;;;;1966;3;1967;27;;;1965.0;0.0
0;18700;SILVER;2029;27;;;;;2031;3;2033;27;;;2030.0;0.0
0;18700;GOLD;10002;9;9996;2;9995;25;10004;2;10005;25;;;10003.0;0.0
0;18800;GOLD;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;18800;SILVER;2029;24;;;;;2031;8;2033;24;;;2030.0;0.0
0;18800;BRONZE;1963;24;;;;;1965;8;1966;24;;;1964.0;0.0
0;18900;BRONZE;1964;4;1963;28;;;1967;28;;;;;1965.5;0.0
0;18900;SILVER;2030;4;2029;28;;;2033;28;;;;;2031.5;0.0
0;18900;GOLD;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;19000;BRONZE;1966;5;1964;25;;;1968;25;;;;;1967.0;0.0
0;19000;GOLD;9995;25;;;;;10002;7;10005;25;;;9998.5;0.0
0;19000;SILVER;2031;5;2029;25;;;2033;25;;;;;2032.0;0.0
0;19100;BRONZE;1965;29;;;;;1966;5;1967;7;1969;29;1965.5;0.0
0;19100;SILVER;2030;1;2029;28;;;2031;12;2033;29;;;2030.5;0.0
0;19100;GOLD;9996;1;9995;28;;;10000;5;10004;1;10005;28;9998.0;0.0
0;19200;GOLD;9996;1;9995;28;;;10002;7;10004;1;10005;28;9999.0;0.0
0;19200;SILVER;2030;1;2029;28;;;2033;29;;;;;2031.5;0.0
0;19200;BRONZE;1966;29;;;;;1969;29;;;;;1967.5;0.0
0;19300;BRONZE;1966;35;;;;;1969;32;;;;;1967.5;0.0
0;19300;SILVER;2030;5;2029;30;;;2033;32;;;;;2031.5;0.0
0;19300;GOLD;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
0;19400;BRONZE;1966;25;;;;;1969;21;;;;;1967.5;0.0
0;19400;GOLD;9996;1;9995;20;;;10002;3;10004;1;10005;20;9999.0;0.0
0;19400;SILVER;2030;5;2029;20;;;2033;21;;;;;2031.5;0.0
0;19500;BRONZE;1967;23;;;;;1970;22;;;;;1968.5;0.0
0;19500;SILVER;2030;23;;;;;2033;22;;;;;2031.5;0.0
0;19500;GOLD;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
0;19600;GOLD;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
0;19600;SILVER;2030;31;;;;;2033;31;;;;;2031.5;0.0
0;19600;BRONZE;1967;31;;;;;1970;31;;;;;1968.5;0.0
0;19700;SILVER;2030;25;;;;;2033;25;;;;;2031.5;0.0
0;19700;BRONZE;1968;25;;;;;1972;25;;;;;1970.0;0.0
0;19700;GOLD;9996;1;9995;24;;;10002;2;10004;1;10005;24;9999.0;0.0
0;19800;SILVER;2030;20;;;;;2033;20;;;;;2031.5;0.0
0;19800;BRONZE;1967;20;;;;;1971;20;;;;;1969.0;0.0
0;19800;GOLD;10002;4;9995;20;;;10005;20;;;;;10003.5;0.0
0;19900;BRONZE;1971;28;;;;;1974;28;;;;;1972.5;0.0
0;19900;GOLD;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
0;19900;SILVER;2030;28;;;;;2033;28;;;;;2031.5;0.0
0;20000;GOLD;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;0.0
0;20000;SILVER;2030;29;;;;;2033;29;;;;;2031.5;0.0
0;20000;BRONZE;1971;29;;;;;1974;1;1975;28;;;1972.5;0.0
0;20100;SILVER;2030;31;;;;;2033;31;;;;;2031.5;0.0
0;20100;BRONZE;1969;31;;;;;1972;31;;;;;1970.5;0.0
0;20100;GOLD;9998;9;9996;2;9995;29;10004;2;10005;29;;;10001.0;0.0
0;20200;SILVER;2030;29;;;;;2033;29;;;;;2031.5;0.0
0;20200;BRONZE;1970;29;;;;;1973;29;;;;;1971.5;0.0
0;20200;GOLD;9995;29;;;;;10005;29;;;;;10000.0;0.0
0;20300;BRONZE;1969;23;;;;;1972;23;;;;;1970.5;0.0
0;20300;GOLD;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;20300;SILVER;2030;23;;;;;2033;23;;;;;2031.5;0.0
0;20400;GOLD;9995;24;;;;;10005;24;;;;;10000.0;0.0
0;20400;SILVER;2030;24;;;;;2033;24;;;;;2031.5;0.0
0;20400;BRONZE;1970;24;;;;;1973;24;;;;;1971.5;0.0
0;20500;SILVER;2032;10;2030;30;;;2033;30;;;;;2032.5;0.0
0;20500;BRONZE;1971;10;1969;30;;;1972;30;;;;;1971.5;0.0
0;20500;GOLD;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;20600;SILVER;2030;23;;;;;2033;23;;;;;2031.5;0.0
0;20600;BRONZE;1970;23;;;;;1973;23;;;;;1971.5;0.0
0;20600;GOLD;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
0;20700;BRONZE;1970;31;;;;;1974;31;;;;;1972.0;0.0
0;20700;GOLD;9996;1;9995;30;;;10002;6;10004;1;10005;30;9999.0;0.0
0;20700;SILVER;2030;31;;;;;2033;31;;;;;2031.5;0.0
0;20800;GOLD;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;20800;SILVER;2032;1;2030;25;;;2033;25;;;;;2032.5;0.0
0;20800;BRONZE;1972;1;1970;25;;;1973;25;;;;;1972.5;0.0
0;20900;SILVER;2030;24;;;;;2033;24;;;;;2031.5;0.0
0;20900;BRONZE;1972;1;1971;23;;;1975;24;;;;;1973.5;0.0
0;20900;GOLD;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
0;21000;SILVER;2030;27;;;;;2033;27;;;;;2031.5;0.0
0;21000;BRONZE;1972;27;;;;;1975;27;;;;;1973.5;0.0
0;21000;GOLD;9995;27;;;;;10005;27;;;;;10000.0;0.0
0;21100;BRONZE;1972;2;1971;28;;;1975;30;;;;;1973.5;0.0
0;21100;GOLD;9998;1;9996;2;9995;28;10004;2;10005;28;;;10001.0;0.0
0;21100;SILVER;2030;30;;;;;2033;30;;;;;2031.5;0.0
0;21200;GOLD;9995;23;;;;;10005;23;;;;;10000.0;0.0
0;21200;SILVER;2030;23;;;;;2033;23;;;;;2031.5;0.0
0;21200;BRONZE;1972;23;;;;;1975;23;;;;;1973.5;0.0
0;21300;SILVER;2030;28;;;;;2032;5;2034;29;;;2031.0;0.0
0;21300;BRONZE;1975;28;;;;;1977;5;1978;29;;;1976.0;0.0
0;21300;GOLD;9995;29;;;;;10005;29;;;;;10000.0;0.0
0;21400;SILVER;2030;30;;;;;2034;30;;;;;2032.0;0.0
0;21400;BRONZE;1975;30;;;;;1978;30;;;;;1976.5;0.0
0;21400;GOLD;9995;30;;;;;10005;30;;;;;10000.0;0.0
0;21500;GOLD;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
0;21500;BRONZE;1975;24;;;;;1977;5;1978;24;;;1976.0;0.0
0;21500;SILVER;2030;24;;;;;2032;5;2034;24;;;2031.0;0.0
0;21600;GOLD;10002;1;9995;29;;;10005;29;;;;;10003.5;0.0
0;21600;SILVER;2030;28;;;;;2034;29;;;;;2032.0;0.0
0;21600;BRONZE;1976;28;;;;;1979;29;;;;;1977.5;0.0
0;21700;SILVER;2030;31;;;;;2034;31;;;;;2032.0;0.0
0;21700;GOLD;9996;1;9995;30;;;10002;10;10004;1;10005;30;9999.0;0.0
0;21700;BRONZE;1977;31;;;;;1980;31;;;;;1978.5;0.0
0;21800;SILVER;2030;28;;;;;2034;29;;;;;2032.0;0.0
0;21800;BRONZE;1975;29;;;;;1976;1;1979;29;;;1975.5;0.0
0;21800;GOLD;9998;6;9996;1;9995;28;10004;1;10005;28;;;10001.0;0.0
0;21900;GOLD;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
0;21900;BRONZE;1977;3;1976;28;;;1980;30;;;;;1978.5;0.0
0;21900;SILVER;2031;1;2030;30;;;2034;30;;;;;2032.5;0.0
0;22000;GOLD;9996;1;9995;23;;;10000;2;10004;1;10005;23;9998.0;0.0
0;22000;BRONZE;1977;28;;;;;1978;2;1980;24;;;1977.5;0.0
0;22000;SILVER;2031;4;2030;24;;;2032;2;2034;24;;;2031.5;0.0
0;22100;SILVER;2031;24;;;;;2034;25;;;;;2032.5;0.0
0;22100;GOLD;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
0;22100;BRONZE;1976;24;;;;;1979;25;;;;;1977.5;0.0
0;22200;BRONZE;1977;28;;;;;1979;6;1980;28;;;1978.0;0.0
0;22200;SILVER;2031;28;;;;;2033;6;2034;28;;;2032.0;0.0
0;22200;GOLD;9996;1;9995;27;;;10002;4;10004;1;10005;27;9999.0;0.0
0;22300;GOLD;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
0;22300;BRONZE;1976;30;;;;;1980;30;;;;;1978.0;0.0
0;22300;SILVER;2031;30;;;;;2034;30;;;;;2032.5;0.0
0;22400;GOLD;10002;2;9996;2;9995;24;10004;2;10005;24;;;10003.0;0.0
0;22400;BRONZE;1976;26;;;;;1979;26;;;;;1977.5;0.0
0;22400;SILVER;2031;26;;;;;2034;26;;;;;2032.5;0.0
0;22500;SILVER;2031;27;;;;;2034;27;;;;;2032.5;0.0
0;22500;GOLD;10002;6;9995;27;;;10005;27;;;;;10003.5;0.0
0;22500;BRONZE;1977;27;;;;;1981;27;;;;;1979.0;0.0
0;22600;BRONZE;1979;27;;;;;1982;27;;;;;1980.5;0.0
0;22600;SILVER;2031;27;;;;;2034;27;;;;;2032.5;0.0
0;22600;GOLD;9996;1;9995;26;;;10002;9;10004;1;10005;26;9999.0;0.0
0;22700;GOLD;9995;28;;;;;10005;28;;;;;10000.0;0.0
0;22700;BRONZE;1978;28;;;;;1982;28;;;;;1980.0;0.0
0;22700;SILVER;2031;28;;;;;2034;28;;;;;2032.5;0.0
0;22800;GOLD;9996;1;9995;29;;;9998;3;10004;1;10005;29;9997.0;0.0
